298.184670	->	200.184670
-102.182680	->	200.182680
298.163499	->	200.163499
-102.148282	->	200.148282
298.146478	->	200.146478
298.123301	->	200.123301
298.118495	->	200.118495
-102.105580	->	200.105580
298.066767	->	200.066767
-102.063200	->	200.063200
-102.041731	->	200.041731
-101.995003	->	199.995003
297.994490	->	199.994490
-101.970631	->	199.970631
297.960704	->	199.960704
297.954822	->	199.954822
-101.909241	->	199.909241
-101.904759	->	199.904759
297.896213	->	199.896213
297.882438	->	199.882438
297.879775	->	199.879775
297.867191	->	199.867191
297.867136	->	199.867136
-101.845678	->	199.845678
-101.810816	->	199.810816
-101.797804	->	199.797804
297.776810	->	199.776810
297.769050	->	199.769050
297.767308	->	199.767308
-101.753100	->	199.753100
297.727658	->	199.727658
297.701692	->	199.701692
-101.688220	->	199.688220
-101.680334	->	199.680334
-101.663029	->	199.663029
-101.645438	->	199.645438
297.608021	->	199.608021
297.556489	->	199.556489
297.555829	->	199.555829
297.551928	->	199.551928
-101.540312	->	199.540312
-101.517273	->	199.517273
-101.516454	->	199.516454
-101.443599	->	199.443599
-101.433059	->	199.433059
297.420588	->	199.420588
-101.407390	->	199.407390
297.385321	->	199.385321
-101.377489	->	199.377489
-101.376547	->	199.376547
297.358102	->	199.358102
297.356243	->	199.356243
297.354757	->	199.354757
-101.353243	->	199.353243
297.318289	->	199.318289
-101.317510	->	199.317510
297.243992	->	199.243992
297.236302	->	199.236302
-101.104091	->	199.104091
-101.086102	->	199.086102
297.085625	->	199.085625
297.047723	->	199.047723
297.037208	->	199.037208
297.029796	->	199.029796
297.018359	->	199.018359
-100.975276	->	198.975276
296.969195	->	198.969195
296.935036	->	198.935036
-100.923373	->	198.923373
-100.917859	->	198.917859
-100.913719	->	198.913719
-100.913130	->	198.913130
-100.895837	->	198.895837
296.895598	->	198.895598
-100.895006	->	198.895006
296.864881	->	198.864881
-100.846228	->	198.846228
296.842672	->	198.842672
296.818959	->	198.818959
296.817696	->	198.817696
296.813579	->	198.813579
-100.795632	->	198.795632
-100.774716	->	198.774716
296.727769	->	198.727769
296.683873	->	198.683873
296.644659	->	198.644659
-100.582867	->	198.582867
-100.574721	->	198.574721
-100.567598	->	198.567598
-100.507731	->	198.507731
296.499590	->	198.499590
-100.492722	->	198.492722
-100.469788	->	198.469788
-100.429726	->	198.429726
-100.428227	->	198.428227
296.423183	->	198.423183
-100.373903	->	198.373903
296.373052	->	198.373052
-100.370499	->	198.370499
-100.358076	->	198.358076
296.343754	->	198.343754
-100.302422	->	198.302422
296.276765	->	198.276765
296.258750	->	198.258750
296.252846	->	198.252846
-100.231117	->	198.231117
-100.223720	->	198.223720
-100.220489	->	198.220489
296.215375	->	198.215375
-100.205271	->	198.205271
296.189896	->	198.189896
-100.163285	->	198.163285
296.147433	->	198.147433
