116.428835	->	18.428835
79.630806	->	18.369194
79.792690	->	18.207310
80.025912	->	17.974088
80.056935	->	17.943065
80.314304	->	17.685696
115.637074	->	17.637074
80.487039	->	17.512961
115.389873	->	17.389873
115.221055	->	17.221055
114.977456	->	16.977456
81.520584	->	16.479416
81.710626	->	16.289374
82.143183	->	15.856817
113.542369	->	15.542369
82.979669	->	15.020331
112.732391	->	14.732391
83.882707	->	14.117293
84.157499	->	13.842501
84.202819	->	13.797181
84.354425	->	13.645575
84.636141	->	13.363859
84.938194	->	13.061806
85.073042	->	12.926958
110.862826	->	12.862826
85.157707	->	12.842293
110.801591	->	12.801591
110.725377	->	12.725377
85.515343	->	12.484657
110.426201	->	12.426201
110.341976	->	12.341976
110.092181	->	12.092181
110.005627	->	12.005627
86.016270	->	11.983730
86.023438	->	11.976562
87.146791	->	10.853209
87.229965	->	10.770035
108.483938	->	10.483938
87.909876	->	10.090124
107.578853	->	9.578853
107.556447	->	9.556447
88.461473	->	9.538527
107.397078	->	9.397078
107.157281	->	9.157281
89.134931	->	8.865069
106.678802	->	8.678802
106.667965	->	8.667965
106.559352	->	8.559352
89.486309	->	8.513691
89.541535	->	8.458465
106.291211	->	8.291211
89.922552	->	8.077448
105.546824	->	7.546824
105.404099	->	7.404099
90.624890	->	7.375110
105.323641	->	7.323641
105.286827	->	7.286827
90.902249	->	7.097751
105.096696	->	7.096696
104.772126	->	6.772126
104.630279	->	6.630279
91.450590	->	6.549410
91.468788	->	6.531212
104.005201	->	6.005201
103.769409	->	5.769409
103.398166	->	5.398166
92.657992	->	5.342008
92.846193	->	5.153807
92.887862	->	5.112138
93.000918	->	4.999082
93.383833	->	4.616167
93.803748	->	4.196252
102.022721	->	4.022721
101.854633	->	3.854633
94.236025	->	3.763975
94.255667	->	3.744333
101.692085	->	3.692085
94.906901	->	3.093099
95.153009	->	2.846991
95.322585	->	2.677415
95.323205	->	2.676795
95.497358	->	2.502642
95.599373	->	2.400627
95.600093	->	2.399907
95.678191	->	2.321809
95.896475	->	2.103525
99.928251	->	1.928251
96.203665	->	1.796335
96.472301	->	1.527699
99.517294	->	1.517294
96.491062	->	1.508938
99.142869	->	1.142869
96.907805	->	1.092195
99.076569	->	1.076569
98.782678	->	0.782678
98.731643	->	0.731643
98.450561	->	0.450561
97.595580	->	0.404420
98.194925	->	0.194925
98.059337	->	0.059337
time taken: 47.089192ms
